"6203189","23000/22","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","68.000 м","Внутреннее Этаж23","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203213","23000/23","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","71.000 м","Внутреннее Этаж24","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6203237","23000/24","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494","10","74.000 м","Внутреннее Этаж25","6119162","РШ 23000","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 30","71.4058602","51.174494"
"6204701","23000А/00","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","3.000 м","Внутреннее Этаж1","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204725","23000А/01","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","6.000 м","Внутреннее Этаж2","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204749","23000А/02","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","9.000 м","Внутреннее Этаж3","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204773","23000А/03","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","12.000 м","Внутреннее Этаж4","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204797","23000А/04","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","15.000 м","Внутреннее Этаж5","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204821","23000А/05","РК","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143","10","18.000 м","Внутреннее Этаж6","6126418","РШ 23000А","Рабочий","Сарыаркинский, Проспект Богенбай батыра, 28","71.4051678","51.1744143"
"6204853","3700/34","РК","Рабочий","Байконур, Улица Ахмета Жубанова, 6","71.4583391","51.1594137","10","76.000 м","Внутреннее Этаж3","4402570","РШ 3700","Рабочий","Байконур, Улица Ахмета Жубанова, 6","71.4583223","51.1593897"
"6204877","3700/35","РК","Рабочий","Байконур, Улица Ахмета Жубанова, 6","71.4583391","51.1594137","10","73.000 м","Внутреннее Этаж2","4402570","РШ 3700","Рабочий","Байконур, Улица Ахмета Жубанова, 6","71.4583223","51.1593897"
"6206907","3700/37","РК","Рабочий","Байконур, Улица Амангельды Иманова, 52","71.4604371","51.1601255","10","306.000 м","Внутреннее Этаж1","4402570","РШ 3700","Рабочий","Байконур, Улица Ахмета Жубанова, 6","71.4583223","51.1593897"
